T,discount_factor,spot_rate_cc,forward_rate_cc
8.26377295492,0.491056386185,0.0860619383156,0.093758541826
8.28881469115,0.489904680258,0.0860852200796,0.0937778417786
8.31385642738,0.488755440045,0.0861084195369,0.0937970173185
8.33889816361,0.487608662382,0.0861315370565,0.0938160692715
8.36393989983,0.486464344088,0.0861545730056,0.0938349984575
8.38898163606,0.485322481965,0.0861775277494,0.0938538056908
8.41402337229,0.484183072801,0.0862004016514,0.0938724917801
8.43906510851,0.483046113364,0.0862231950727,0.0938910575282
8.46410684474,0.48191160041,0.086245908373,0.0939095037326
8.48914858097,0.480779530677,0.0862685419097,0.0939278311851
8.5141903172,0.479649900888,0.0862910960386,0.093946040672
8.53923205342,0.478522707752,0.0863135711134,0.0939641329741
8.56427378965,0.477397947963,0.0863359674862,0.0939821088667
8.58931552588,0.4762756182,0.0863582855069,0.09399996912
8.6143572621,0.475155715126,0.0863805255239,0.0940177144986
8.63939899833,0.474038235393,0.0864026878835,0.0940353457618
8.66444073456,0.472923175637,0.0864247729305,0.0940528636638
8.68948247078,0.471810532481,0.0864467810075,0.0940702689534
8.71452420701,0.470700302534,0.0864687124557,0.0940875623743
8.73956594324,0.469592482392,0.0864905676141,0.094104744665
8.76460767947,0.468487068639,0.0865123468203,0.094121816559
8.78964941569,0.467384057844,0.0865340504099,0.0941387787845
8.81469115192,0.466283446566,0.0865556787169,0.094155632065
8.83973288815,0.46518523135,0.0865772320735,0.0941723771186
8.86477462437,0.464089408729,0.08659871081,0.0941890146588
8.8898163606,0.462995975224,0.0866201152554,0.094205545394
8.91485809683,0.461904927345,0.0866414457364,0.0942219700276
8.93989983306,0.46081626159,0.0866627025786,0.0942382892585
8.96494156928,0.459729974445,0.0866838861056,0.0942545037805
8.98998330551,0.458646062386,0.0867049966392,0.0942706142827
9.01502504174,0.457564521877,0.0867260344997,0.0942866214493
9.04006677796,0.456485349372,0.0867470000059,0.0943025259602
9.06510851419,0.455408541315,0.0867678934747,0.0943183284901
9.09015025042,0.454334094138,0.0867887152213,0.0943340297096
9.11519198664,0.453262004265,0.0868094655596,0.0943496302842
9.14023372287,0.452192268107,0.0868301448016,0.0943651308752
9.1652754591,0.451124882068,0.0868507532578,0.0943805321391
9.19031719533,0.450059842541,0.086871291237,0.0943958347281
9.21535893155,0.44899714591,0.0868917590465,0.0944110392898
9.24040066778,0.44793678855,0.0869121569921,0.0944261464674
9.26544240401,0.446878766827,0.0869324853779,0.0944411568997
9.29048414023,0.445823077097,0.0869527445064,0.0944560712211
9.31552587646,0.444769715709,0.0869729346786,0.0944708900618
9.34056761269,0.443718679002,0.086993056194,0.0944856140475
9.36560934891,0.442669963307,0.0870131093506,0.0945002437996
9.39065108514,0.441623564947,0.0870330944447,0.0945147799355
9.41569282137,0.440579480238,0.0870530117712,0.0945292230682
9.4407345576,0.439537705487,0.0870728616236,0.0945435738065
9.46577629382,0.438498236992,0.0870926442936,0.0945578327552
9.49081803005,0.437461071046,0.0871123600718,0.0945720005147
9.51585976628,0.436426203934,0.0871320092469,0.0945860776817
9.5409015025,0.435393631933,0.0871515921065,0.0946000648484
9.56594323873,0.434363351313,0.0871711089364,0.0946139626034
9.59098497496,0.433335358338,0.0871905600213,0.094627771531
9.61602671119,0.432309649265,0.0872099456442,0.0946414922115
9.64106844741,0.431286220344,0.0872292660867,0.0946551252215
9.66611018364,0.430265067819,0.087248521629,0.0946686711335
9.69115191987,0.429246187927,0.0872677125499,0.0946821305161
9.71619365609,0.4282295769,0.0872868391267,0.0946955039341
9.74123539232,0.427215230962,0.0873059016355,0.0947087919486
9.76627712855,0.426203146335,0.0873249003507,0.0947219951166
9.79131886477,0.425193319231,0.0873438355456,0.0947351139916
9.816360601,0.42418574586,0.0873627074919,0.094748149123
9.84140233723,0.423180422424,0.0873815164602,0.094761101057
9.86644407346,0.422177345121,0.0874002627193,0.0947739703356
9.89148580968,0.421176510143,0.0874189465371,0.0947867574974
9.91652754591,0.420177913679,0.0874375681798,0.0947994630773
9.94156928214,0.419181551911,0.0874561279125,0.0948120876066
9.96661101836,0.418187421017,0.0874746259989,0.0948246316129
9.99165275459,0.417195517172,0.0874930627013,0.0948370956204
10.0166944908,0.416205836543,0.0875114382808,0.0948494801496
10.041736227,0.415218375297,0.087529752997,0.0948617857176
10.0667779633,0.414233129593,0.0875480071085,0.0948740128381
10.0918196995,0.413250095588,0.0875662008722,0.094886162021
10.1168614357,0.412269269435,0.0875843345442,0.0948982337732
10.141903172,0.411290647283,0.0876024083788,0.0949102285978
10.1669449082,0.410314225277,0.0876204226295,0.0949221469947
10.1919866444,0.409339999559,0.0876383775481,0.0949339894604
10.2170283806,0.408367966266,0.0876562733856,0.094945756488
10.2420701169,0.407398121535,0.0876741103914,0.0949574485676
10.2671118531,0.406430461495,0.0876918888138,0.0949690661854
10.2921535893,0.405464982277,0.0877096088998,0.094980609825
10.3171953255,0.404501680006,0.0877272708952,0.0949920799662
10.3422370618,0.403540550804,0.0877448750445,0.0950034770859
10.367278798,0.402581590792,0.0877624215913,0.0950148016578
10.3923205342,0.401624796087,0.0877799107776,0.0950260541521
10.4173622705,0.400670162804,0.0877973428443,0.0950372350363
10.4424040067,0.399717687056,0.0878147180313,0.0950483447744
10.4674457429,0.398767364953,0.0878320365771,0.0950593838275
10.4924874791,0.397819192603,0.0878492987191,0.0950703526535
10.5175292154,0.396873166112,0.0878665046935,0.0950812517073
10.5425709516,0.395929281585,0.0878836547354,0.0950920814407
10.5676126878,0.394987535122,0.0879007490786,0.0951028423026
10.592654424,0.394047922825,0.087917787956,0.0951135347387
10.6176961603,0.393110440793,0.0879347715991,0.0951241591918
10.6427378965,0.392175085123,0.0879517002383,0.0951347161018
10.6677796327,0.39124185191,0.0879685741029,0.0951452059057
10.6928213689,0.390310737248,0.0879853934212,0.0951556290374
10.7178631052,0.389381737232,0.0880021584202,0.0951659859281
10.7429048414,0.388454847953,0.0880188693258,0.0951762770059
10.7679465776,0.387530065501,0.0880355263629,0.0951865026962
10.7929883139,0.386607385967,0.0880521297552,0.0951966634217
10.8180300501,0.385686805439,0.0880686797254,0.0952067596019
10.8430717863,0.384768320007,0.088085176495,0.0952167916539
10.8681135225,0.383851925756,0.0881016202844,0.0952267599917
10.8931552588,0.382937618775,0.0881180113131,0.0952366650267
10.918196995,0.38202539515,0.0881343497994,0.0952465071677
10.9432387312,0.381115250966,0.0881506359605,0.0952562868204
10.9682804674,0.38020718231,0.0881668700125,0.0952660043882
10.9933222037,0.379301185266,0.0881830521707,0.0952756602717
11.0183639399,0.378397255919,0.0881991826491,0.0952852548685
